ID,HousePrice,yhat,delta
4890,333080.0,317092.8316354619,15987.168364538113
680,421548.0,436604.8959244693,-15056.895924469281
6026,512450.0,548363.0930315295,-35913.09303152945
1088,420211.0,378105.1780959858,42105.821904014214
4540,409374.0,449916.2330990814,-40542.23309908138
9149,469868.0,489406.56036739016,-19538.560367390164
4990,217676.0,217445.61174043315,230.38825956685469
603,198206.0,204987.38661967777,-6781.386619677767
5164,217425.0,208137.2396449502,9287.760355049802
5650,221968.0,256052.67795263242,-34084.677952632424
9048,333758.0,299546.4670626807,34211.53293731931
14,152158.0,144706.8280500891,7451.171949910902
7552,324917.0,311658.4399693148,13258.560030685214
6983,252585.0,232977.04535538223,19607.95464461777
5816,446186.0,454739.65742302325,-8553.65742302325
7356,374947.0,398858.0637240892,-23911.06372408918
7455,293751.0,321583.44972137094,-27832.44972137094
9251,460305.0,356267.4405678784,104037.55943212158
7845,333771.0,354631.65147864644,-20860.65147864644
315,297246.0,278440.20955523377,18805.79044476623
5276,153078.0,180470.47278732638,-27392.472787326376
8315,197639.0,187870.7411568545,9768.258843145508
5397,298751.0,232722.2704955848,66028.72950441521
9136,387845.0,346204.9583850304,41640.04161496961
3935,237412.0,204124.4939247569,33287.50607524309
7597,162719.0,127620.32498110294,35098.67501889706
3274,352041.0,296409.43486554053,55631.565134459466
8067,149893.0,143070.02639486137,6822.973605138628
1548,348164.0,306089.37572081824,42074.624279181764
8684,278991.0,324932.45264902257,-45941.45264902257
6743,282735.0,249173.7990823455,33561.200917654496
2608,250290.0,270898.3242320458,-20608.324232045794
3272,230519.0,233977.24352804778,-3458.2435280477803
4840,302354.0,275265.8793542351,27088.120645764924
8516,359881.0,376054.89224433264,-16173.892244332645
2109,234110.0,223268.2504079014,10841.749592098611
4706,467455.0,444982.511332001,22472.488667998987
1056,194449.0,193654.94953535337,794.0504646466288
2844,163071.0,256134.51609976334,-93063.51609976334
2400,441216.0,394248.62820448476,46967.37179551524
2085,263962.0,230420.32020606167,33541.679793938325
6680,365813.0,338725.8213220804,27087.17867791961
2073,150492.0,191181.26746114533,-40689.267461145326
2244,329204.0,307929.983969385,21274.01603061502
256,436229.0,486325.779661842,-50096.77966184198
842,191735.0,226205.16540986972,-34470.16540986972
3459,192840.0,191502.76585112882,1337.2341488711827
5921,427550.0,507868.29821079626,-80318.29821079626
7393,473887.0,503103.8793965972,-29216.879396597215
3025,437750.0,472154.25045887387,-34404.25045887387
9259,283448.0,343036.62866193254,-59588.62866193254
7013,86532.0,140735.23112725912,-54203.23112725912
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.65488023683,-7485.654880236834
7551,225509.0,179284.56648389832,46224.43351610168
9278,254823.0,274843.93099960545,-20020.93099960545
2782,553198.0,552127.3189274012,1070.681072598789
3226,147777.0,152634.00867302497,-4857.008673024975
9271,704918.0,705316.1188203592,-398.1188203592319
5134,248599.0,467901.00757990143,-219302.00757990143
60,143966.0,134322.60827598636,9643.391724013636
1575,178522.0,215518.18165224654,-36996.18165224654
9046,639138.0,678543.9997462628,-39405.999746262794
7643,118284.0,115098.94145755508,3185.0585424449237
5734,337155.0,326484.745023891,10670.25497610902
871,174022.0,179007.0162716103,-4985.016271610308
4808,658265.0,463625.5969785709,194639.40302142908
1776,356173.0,509657.6443237187,-153484.64432371868
4857,360940.0,459595.6072988547,-98655.60729885468
1439,368445.0,382485.24427973584,-14040.244279735838
8694,163949.0,185558.8958744708,-21609.895874470792
9250,153689.0,139358.78623063408,14330.213769365917
1511,302261.0,290730.0543320495,11530.945667950495
7034,467331.0,370504.71078455704,96826.28921544296
8904,226820.0,240896.25914739963,-14076.259147399629
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.25927485456,-10087.259274854558
1416,154762.0,189143.6599346212,-34381.65993462119
7535,344867.0,302333.6384730176,42533.36152698239
2305,482082.0,461507.5152048733,20574.484795126715
6281,506699.0,496909.62756360887,9789.372436391131
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.2787791177,-8882.278779117682
8858,187939.0,185575.55065994285,2363.449340057152
1760,312990.0,333917.459267644,-20927.45926764398
2220,309335.0,274972.3000045529,34362.699995447125
2030,499574.0,443434.5026237324,56139.49737626762
2988,405473.0,446247.6777807969,-40774.67778079689
6296,280167.0,295082.0016480206,-14915.001648020581
8561,278404.0,289353.10675627127,-10949.10675627127
6652,253887.0,212811.1392021994,41075.86079780059
794,471805.0,381853.6770997062,89951.3229002938
5010,717145.0,655330.3501117419,61814.64988825808
1651,287973.0,316022.413866263,-28049.413866263
1153,192611.0,83505.53746423646,109105.46253576354
6699,340238.0,381003.94715640676,-40765.947156406764
2323,638356.0,607940.0504250056,30415.94957499439
8064,402413.0,412157.4022992997,-9744.40229929972
2081,171552.0,195131.76214285492,-23579.762142854917
481,169432.0,187508.0164392505,-18076.016439250496
6164,360433.0,333929.7907286566,26503.209271343425
3945,406771.0,417511.2586887394,-10740.258688739385
7295,368740.0,410513.9706853567,-41773.970685356704
6939,131151.0,171813.2695051633,-40662.269505163305
6522,272931.0,306814.9054053884,-33883.90540538839
6159,394778.0,508358.347921782,-113580.347921782
2237,241792.0,331633.5473434724,-89841.54734347243
3815,309175.0,278916.5538180571,30258.446181942883
2443,485487.0,472878.9362581138,12608.063741886173
8012,197788.0,212188.75408662498,-14400.754086624976
1150,155903.0,185780.1745894971,-29877.174589497095
7376,84759.0,100989.6411467592,-16230.641146759197
5464,306619.0,368588.99239127233,-61969.99239127233
8393,258918.0,345917.23531256046,-86999.23531256046
850,302372.0,281890.14918930485,20481.85081069515
3581,218902.0,243481.48783531893,-24579.487835318927
2971,529260.0,480630.2784307564,48629.721569243586
7866,517452.0,448965.51060738927,68486.48939261073
3680,91563.0,86875.8541412356,4687.145858764401
3260,643249.0,516918.8361541587,126330.1638458413
6554,219561.0,225428.72380578273,-5867.723805782734
1748,332850.0,325671.8024267471,7178.197573252895
7726,371666.0,393128.91431838286,-21462.914318382856
1431,180968.0,178187.70467854946,2780.2953214505396
2908,240062.0,241697.85177057795,-1635.8517705779523
6545,268152.0,315464.3281027734,-47312.328102773405
6705,445255.0,504568.76065857697,-59313.76065857697
5499,204891.0,220499.69664676226,-15608.696646762255
7703,183769.0,179611.70332756976,4157.296672430239
2763,311786.0,287095.3229099201,24690.677090079873
2165,333248.0,365459.87549279275,-32211.87549279275
1916,416819.0,470807.80893079675,-53988.808930796746
7682,245922.0,281592.55250241293,-35670.55250241293
2518,268955.0,300474.10379817314,-31519.103798173135
4662,598536.0,568890.6216572756,29645.378342724405
6157,171426.0,141764.00405534712,29661.99594465288
7171,405117.0,351779.70294963906,53337.29705036094
773,171345.0,159526.08245379318,11818.917546206823
4060,256763.0,246431.99566484801,10331.004335151985
9347,299381.0,360457.0130791142,-61076.0130791142
6562,211071.0,179392.64427674044,31678.355723259563
8587,298083.0,293550.3485954816,4532.651404518401
7983,460545.0,521060.8811083304,-60515.88110833039
2529,109271.0,112574.94960899722,-3303.9496089972235
4902,212671.0,278824.24609153694,-66153.24609153694
5031,384010.0,328882.1575450535,55127.84245494648
7888,296604.0,360348.64369561855,-63744.64369561855
3545,249092.0,245636.34706422046,3455.652935779537
7516,596728.0,415594.0748012779,181133.9251987221
1763,402901.0,397374.01782872254,5526.982171277457
2533,238566.0,223512.7328571798,15053.267142820201
8373,185015.0,181337.36688148702,3677.633118512982
8732,334744.0,339718.69182145025,-4974.691821450251
2593,480142.0,464765.8732708402,15376.12672915979
8251,205006.0,208313.22641001173,-3307.226410011732
4795,409570.0,434098.01297967765,-24528.012979677645
1100,256838.0,236746.57625008377,20091.423749916226
4299,159185.0,153926.67408349636,5258.325916503643
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.82352652826,-6225.8235265282565
726,442593.0,493579.28220418596,-50986.28220418596
1042,327443.0,312967.8169386112,14475.183061388787
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,175138.8555871941,-45038.85558719409
6878,278209.0,347662.5233456525,-69453.5233456525
2706,202190.0,249481.36060359012,-47291.36060359012
8145,366884.0,315926.2953487016,50957.70465129841
6305,608804.0,492457.1122252228,116346.88777477719
7159,219290.0,183642.32291399804,35647.67708600196
2987,163081.0,156053.2132461924,7027.786753807595
540,101403.0,128814.4200474915,-27411.420047491498
6676,374031.0,415896.157837027,-41865.157837026985
8309,507240.0,595381.1452027636,-88141.14520276361
8886,200688.0,202177.39168091878,-1489.3916809187795
1967,278007.0,220022.65567667986,57984.34432332014
345,151117.0,182472.85453058683,-31355.854530586832
4802,285759.0,328079.34698909783,-42320.34698909783
7905,252125.0,531707.3894929799,-279582.38949297986
3749,325309.0,346426.9917541151,-21117.991754115093
4493,286144.0,303192.9547786977,-17048.95477869769
6900,111208.0,421698.38116804016,-310490.38116804016
6609,371146.0,438323.485850035,-67177.48585003498
1943,459828.0,416540.97037500364,43287.02962499636
5681,454541.0,408921.62264691695,45619.37735308305
7251,152424.0,160007.23909039592,-7583.239090395917
1450,610664.0,479748.6196666287,130915.38033337129
5867,215338.0,217822.92385345948,-2484.923853459477
4502,285940.0,308876.9031242354,-22936.903124235396
2103,433760.0,445213.3844853559,-11453.384485355928
4685,122435.0,165641.55419695834,-43206.55419695834
7839,158207.0,156594.43161687272,1612.5683831272763
4849,581371.0,487623.08088762074,93747.91911237926
805,324572.0,379257.3939165478,-54685.39391654782
5011,358884.0,355788.8325268747,3095.1674731252715
763,308423.0,364997.575145952,-56574.575145951996
9006,212142.0,221577.5413411296,-9435.541341129603
5949,390584.0,506954.8207255419,-116370.82072554191
2784,233839.0,249471.14332108383,-15632.14332108383
4877,305055.0,316905.2012065609,-11850.201206560887
508,357614.0,516104.4828195318,-158490.4828195318
3345,465752.0,383061.6871978354,82690.31280216458
4600,205295.0,236065.9551787003,-30770.9551787003
3562,403294.0,308134.2843206777,95159.71567932231
5319,388365.0,353045.1418438018,35319.85815619823
4704,326811.0,314864.06137483916,11946.938625160838
8842,118076.0,129196.74217236973,-11120.742172369733
4981,515091.0,423110.5291542354,91980.47084576462
1770,318040.0,396978.47504610533,-78938.47504610533
1855,258957.0,265931.91231289133,-6974.912312891334
5603,409440.0,465113.5424529747,-55673.54245297471
4186,268448.0,292910.7811034082,-24462.781103408197
6073,105649.0,165406.64918092988,-59757.649180929875
2172,296197.0,222739.95171746323,73457.04828253677
7262,327045.0,337203.03946952627,-10158.039469526266
7503,481459.0,474586.76807034505,6872.231929654954
6745,280037.0,280795.0970053803,-758.0970053803176
7606,520851.0,435628.96796007495,85222.03203992505
3414,93184.0,114056.785176533,-20872.785176532998
4435,469333.0,525292.4578001822,-55959.457800182165
2938,539674.0,487396.5268236127,52277.47317638731
2698,588056.0,643998.1158402743,-55942.11584027426
2303,286360.0,317606.9882867604,-31246.988286760403
3334,256653.0,234583.36761666537,22069.632383334625
8963,222809.0,230540.15332599363,-7731.153325993626
4287,242248.0,309387.74493324634,-67139.74493324634
1101,425448.0,438750.29091673583,-13302.29091673583
1413,139473.0,153741.95668237653,-14268.956682376534
872,406218.0,394942.27989613195,11275.72010386805
6936,122153.0,153249.56838111818,-31096.56838111818
7030,277551.0,279578.9728861777,-2027.9728861777112
976,282713.0,274898.5903778769,7814.409622123116
5573,300270.0,322532.43135083665,-22262.431350836647
5762,277419.0,285869.716420848,-8450.71642084798
8511,167321.0,208257.47560826177,-40936.47560826177
6379,289988.0,259895.44977841523,30092.550221584766
5327,777520.0,694270.9626947106,83249.03730528941
6267,291969.0,263116.8990194637,28852.100980536314
9262,781655.0,627654.5288642399,154000.47113576008
3121,317964.0,374357.3308074206,-56393.3308074206
4715,718976.0,697053.7916817066,21922.208318293444
4241,347510.0,303468.4289652477,44041.5710347523
8318,315872.0,358136.8787848439,-42264.878784843895
2045,446565.0,373823.54900554166,72741.45099445834
6546,335035.0,401470.17252824845,-66435.17252824845
7821,551331.0,531541.2593667608,19789.740633239155
7587,184325.0,208014.3772331873,-23689.37723318729
3340,465669.0,385101.8838878268,80567.11611217319
6345,511856.0,409011.8832246532,102844.1167753468
3675,321546.0,308809.4434672954,12736.55653270462
6209,182928.0,175342.70818417685,7585.291815823148
4483,324462.0,375159.14223420544,-50697.14223420544
7176,367682.0,451620.1363014497,-83938.13630144967
16,144245.0,133171.77755789875,11073.22244210125
5187,134612.0,125179.05430823863,9432.945691761372
5885,271912.0,306005.433256635,-34093.43325663498
5237,187585.0,167957.7318874434,19627.2681125566
2696,193262.0,157475.64548546285,35786.354514537146
6885,464878.0,504861.3945121292,-39983.39451212919
3149,491701.0,553872.8930519285,-62171.89305192849
6721,240668.0,240560.5982032109,107.40179678911227
9093,454967.0,484504.28961263015,-29537.28961263015
5347,470961.0,391248.23883556924,79712.76116443076
6242,146201.0,132595.3904691623,13605.609530837712
1893,548876.0,657331.9699817229,-108455.96998172288
3385,246347.0,237008.25027707996,9338.749722920038
5563,204044.0,253429.77840629336,-49385.778406293364
5747,308499.0,281241.4541747881,27257.545825211913
7086,313616.0,287182.23352325143,26433.76647674857
1395,324713.0,338645.79124610045,-13932.791246100445
3484,332631.0,321931.40406508435,10699.595934915647
1258,296045.0,313298.02080779633,-17253.020807796333
2484,241940.0,225710.45372542334,16229.546274576656
7064,290872.0,265854.4020974286,25017.597902571375
4865,208381.0,194634.96621172558,13746.03378827442
8274,206579.0,241594.24402551606,-35015.24402551606
3194,491568.0,623071.088742311,-131503.088742311
2322,485229.0,482343.8039941191,2885.196005880891
8785,79410.0,66867.24132469897,12542.758675301026
6710,446292.0,414951.01934183703,31340.980658162967
1190,602965.0,602394.4280936854,570.5719063145807
8502,511022.0,607247.5606963593,-96225.56069635926
1801,236976.0,234501.87340386305,2474.12659613695
661,402063.0,371233.55055913894,30829.449440861063
8489,234950.0,232152.6985795597,2797.301420440286
3855,170733.0,176548.34040087563,-5815.340400875633
5461,132909.0,100085.28740952206,32823.71259047794
6621,538133.0,487086.25313948863,51046.74686051137
833,312155.0,394243.64004122495,-82088.64004122495
3864,300483.0,282572.40683639614,17910.59316360386
1634,175598.0,175202.22082927052,395.77917072948185
8945,211664.0,221099.89277052696,-9435.89277052696
3392,129611.0,119498.2227163866,10112.777283613395
3595,249394.0,255946.50745691682,-6552.507456916821
6489,297248.0,294762.159601526,2485.8403984740144
7161,658390.0,506528.93549778167,151861.06450221833
9232,558044.0,479900.77197211405,78143.22802788595
6441,218374.0,185616.1282159669,32757.87178403311
516,164566.0,201468.3001954253,-36902.30019542531
2255,587423.0,537217.65722178,50205.34277821996
1260,289043.0,282893.9844152059,6149.015584794106
4082,472544.0,527669.0882958507,-55125.08829585067
1062,95635.0,131710.9943896417,-36075.99438964171
7316,182010.0,225795.1194722178,-43785.119472217804
4250,137307.0,139169.9882787756,-1862.9882787755923
4486,313656.0,255149.24295588274,58506.75704411726
1566,205566.0,205108.23173189585,457.76826810414786
8026,322706.0,273402.9995239335,49303.00047606649
6629,337822.0,381026.81424991245,-43204.81424991245
2168,556336.0,540664.2521882013,15671.747811798705
8844,466903.0,402209.52626856073,64693.47373143927
632,329502.0,365322.62638394226,-35820.62638394226
6692,106511.0,110310.73264471577,-3799.7326447157684
90,195781.0,169815.30814868805,25965.691851311945
227,201580.0,201781.04676716935,-201.04676716934773
2374,310522.0,269526.41049576766,40995.58950423234
3046,285359.0,308436.6761173806,-23077.676117380615
1954,227258.0,182864.9780957331,44393.021904266905
3417,347466.0,293214.4856369858,54251.5143630142
570,567768.0,566358.6383789732,1409.3616210267646
3305,189349.0,199032.54263389166,-9683.542633891659
2295,579692.0,474022.5097664501,105669.4902335499
2246,615573.0,549710.0406297888,65862.95937021123
7837,356893.0,487978.3678262749,-131085.3678262749
898,350373.0,367858.93848125095,-17485.938481250952
2010,285160.0,294498.7464824888,-9338.746482488816
7141,330122.0,349547.707492342,-19425.707492341986
4787,786952.0,551380.4713640978,235571.5286359022
2177,344979.0,362806.468711639,-17827.468711638998
6999,257019.0,302745.37216202973,-45726.37216202973
6405,194611.0,197988.50030964665,-3377.5003096466535
5302,295182.0,314162.8566346135,-18980.856634613476
3357,283118.0,260039.57068038528,23078.42931961472
6482,283545.0,273866.69597251236,9678.30402748764
5961,418161.0,437292.1920960624,-19131.192096062412
7406,557606.0,553216.8548311861,4389.145168813877
5160,376857.0,424617.3310040609,-47760.33100406092
4629,478355.0,473855.70293081674,4499.29706918326
1197,184584.0,196215.8325711997,-11631.832571199688
5627,260760.0,224675.87175793736,36084.12824206264
1668,135358.0,152532.11739012034,-17174.117390120344
7669,103444.0,83465.36776683365,19978.632233166354
8359,624548.0,610841.4625168298,13706.537483170163
196,302546.0,436290.64199860726,-133744.64199860726
8229,100980.0,110571.25701130267,-9591.257011302674
6317,150909.0,182113.6106217359,-31204.61062173589
8134,387272.0,418615.2725464144,-31343.272546414402
4633,289793.0,276516.09711277054,13276.902887229458
5076,338480.0,394945.1163688898,-56465.11636888981
6128,351973.0,349229.1065818012,2743.8934181988006
4634,252766.0,250735.46618534194,2030.5338146580616
46,229781.0,210982.4010047572,18798.59899524279
4543,322814.0,364260.45773634186,-41446.457736341865
3478,206329.0,218412.52510176392,-12083.525101763924
9054,385228.0,397825.9408729241,-12597.940872924111
7631,88885.0,217071.7104714312,-128186.7104714312
1105,324350.0,242104.06066179826,82245.93933820174
769,645791.0,552478.3976815467,93312.60231845325
1345,652739.0,577549.8251415561,75189.1748584439
7877,263294.0,215499.5155501595,47794.4844498405
7929,116627.0,219552.63976134112,-102925.63976134112
7525,127909.0,176329.1605906572,-48420.16059065721
8542,392845.0,321754.8287795843,71090.17122041568
8074,428760.0,479011.38744423824,-50251.38744423824
924,357611.0,321990.5546894729,35620.44531052711
6619,275274.0,293158.5592575108,-17884.559257510817
1963,137021.0,104899.79126791884,32121.208732081155
7318,418899.0,461210.4779087104,-42311.477908710425
5969,143349.0,160692.7702372641,-17343.770237264107
5873,94697.0,99298.54713945041,-4601.547139450413
1791,560181.0,578111.9892279606,-17930.989227960585
1978,502025.0,475080.95234397985,26944.04765602015
2890,284186.0,252527.52611694759,31658.473883052415
7188,186867.0,188788.12594035038,-1921.125940350379
2074,124482.0,128788.1522400024,-4306.152240002397
1324,404895.0,384755.9058154841,20139.09418451588
7700,533702.0,412808.6612382324,120893.3387617676
5882,95130.0,115785.35486053438,-20655.354860534382
7121,370703.0,371097.0744892113,-394.07448921131436
1632,123881.0,112123.96515861667,11757.034841383327
8756,356842.0,301235.71246784274,55606.287532157265
5958,497672.0,507570.8607572554,-9898.860757255403
1879,321144.0,314787.25935136934,6356.740648630657
8174,305833.0,280046.46549936786,25786.534500632144
6785,302037.0,373597.54881414794,-71560.54881414794
330,285761.0,307121.56285049714,-21360.56285049714
7047,431568.0,457704.6828287553,-26136.682828755293
538,438983.0,360593.90133287193,78389.09866712807
1965,288506.0,278625.3423519457,9880.6576480543
5195,275300.0,271289.0942929885,4010.905707011523
1775,200558.0,153323.9474015342,47234.05259846579
5036,257238.0,230891.5042223314,26346.495777668606
9272,318764.0,404029.98916721996,-85265.98916721996
8670,503089.0,499973.82041185733,3115.179588142666
3849,332765.0,368512.61894031084,-35747.618940310844
3778,357178.0,348695.7298324243,8482.270167575683
8984,315830.0,637943.9261681093,-322113.9261681093
1907,387677.0,470715.2493240587,-83038.2493240587
2437,484958.0,475982.4250705526,8975.574929447379
3663,391313.0,449630.11815941636,-58317.118159416365
5267,358545.0,357229.9022543409,1315.0977456591208
8911,259283.0,289733.9692182891,-30450.969218289072
1920,145294.0,150452.75926679102,-5158.759266791021
38,611812.0,489439.7354345751,122372.26456542488
2623,514802.0,432130.71843685216,82671.28156314784
6982,169833.0,186591.5903574021,-16758.590357402107
3047,323343.0,304021.4767908785,19321.523209121486
6479,270698.0,343608.95777843014,-72910.95777843014
1075,221829.0,306694.6937400901,-84865.69374009012
3125,225630.0,297782.99059101875,-72152.99059101875
8991,272648.0,222236.00513934877,50411.99486065123
1430,167631.0,201886.07113489276,-34255.07113489276
7155,168095.0,184828.30556912866,-16733.305569128657
4603,385512.0,274113.30978607625,111398.69021392375
4627,159672.0,174310.88485063496,-14638.88485063496
3563,364872.0,294586.7041485681,70285.2958514319
3887,425796.0,476501.2801168355,-50705.28011683549
4470,423595.0,436159.41895174276,-12564.418951742759
488,363317.0,389693.78397463216,-26376.783974632155
2336,235611.0,219029.8955058425,16581.10449415751
1154,301427.0,254800.1041057772,46626.895894222806
1069,166703.0,132263.59107071016,34439.40892928984
5760,494968.0,438383.92430853297,56584.075691467035
4048,173300.0,177463.89327952018,-4163.893279520184
500,249188.0,285615.6902493113,-36427.69024931127
8166,310240.0,337216.6200831744,-26976.620083174377
5417,193642.0,218773.4971506681,-25131.49715066809
6528,125956.0,93644.57642610729,32311.42357389271
3734,529869.0,451976.4295391891,77892.57046081091
3170,357402.0,170232.9341845612,187169.0658154388
2435,588315.0,567719.8773370744,20595.122662925627
6270,345671.0,283521.8620537305,62149.137946269475
3162,266132.0,289278.186764417,-23146.186764416983
2477,164297.0,166877.8499631548,-2580.8499631547893
841,178651.0,191929.4614659459,-13278.461465945904
5673,325852.0,379446.51845029835,-53594.51845029835
1399,533270.0,488447.4604820085,44822.53951799148
7722,285236.0,214637.4206838832,70598.57931611681
1198,121121.0,115926.54963011958,5194.450369880418
2620,169464.0,246528.3256171851,-77064.3256171851
9089,639929.0,581197.066621854,58731.93337814603
4824,184847.0,229836.7260658432,-44989.72606584319
2545,295415.0,321892.8978515263,-26477.89785152627
5188,617554.0,562385.7764130038,55168.2235869962
7899,509985.0,516883.46345696086,-6898.463456960861
4767,134114.0,124611.69016498853,9502.309835011474
4020,293388.0,315220.18508254515,-21832.185082545155
2108,370346.0,404032.4859606636,-33686.48596066359
8711,663256.0,470019.3152701962,193236.68472980382
5030,287009.0,253307.21125336198,33701.78874663802
1159,568783.0,481870.83936079947,86912.16063920053
2997,301398.0,217978.1269977528,83419.87300224719
7871,167171.0,285250.52080866136,-118079.52080866136
3537,151050.0,141217.0837848176,9832.916215182398
3391,214323.0,214259.4540564625,63.54594353749417
1582,320937.0,296686.89889991266,24250.10110008734
646,290643.0,285593.349326667,5049.650673332973
5714,103935.0,152498.56602223543,-48563.566022235435
8652,412045.0,440313.17608446634,-28268.176084466337
5819,358434.0,420648.2530711595,-62214.25307115947
3467,415671.0,397596.74800623057,18074.25199376943
1169,439652.0,354193.0428878077,85458.95711219229
4566,259715.0,224241.91354712474,35473.08645287526
4077,89070.0,110471.52074379532,-21401.52074379532
2850,204591.0,245828.13492088724,-41237.13492088724
2641,700495.0,673183.2755873979,27311.72441260214
3380,339081.0,356347.10143334593,-17266.10143334593
5280,356741.0,337180.32880154427,19560.671198455733
6891,536602.0,375207.334161455,161394.665838545
6119,160914.0,205558.01540120548,-44644.015401205485
2092,307774.0,350878.3774765459,-43104.377476545924
6423,1195094.0,804364.7599699554,390729.2400300446
3023,244398.0,216264.88436716585,28133.115632834146
4458,358483.0,292348.7874411972,66134.2125588028
3432,471840.0,438597.81676008727,33242.18323991273
1116,414074.0,485465.1863282119,-71391.18632821192
7378,225761.0,188816.39467196754,36944.605328032456
6215,187946.0,204455.2797540106,-16509.27975401061
7456,322928.0,283342.2464077777,39585.75359222229
4320,347338.0,334630.50148166035,12707.49851833965
6381,418780.0,360866.27997487714,57913.720025122864
6487,396818.0,271172.5667253114,125645.4332746886
6374,378485.0,435979.7643520796,-57494.7643520796
2578,353865.0,438178.9808937197,-84313.98089371971
8297,324139.0,312250.96976595477,11888.030234045233
6991,261216.0,290630.8142183733,-29414.81421837333
5539,411336.0,429019.11751164566,-17683.117511645658
3531,193732.0,207847.15324353462,-14115.153243534616
2040,236727.0,263587.4690400124,-26860.469040012395
4784,254716.0,241608.94804094985,13107.05195905015
7329,207770.0,265669.57185851794,-57899.57185851794
2839,170202.0,194600.55835583174,-24398.558355831745
5534,285862.0,309911.4590919648,-24049.459091964818
2007,185615.0,210943.67246755745,-25328.67246755745
6898,280080.0,364653.58833730547,-84573.58833730547
3845,171327.0,161237.80951701698,10089.190482983016
6156,167778.0,165602.10454323218,2175.8954567678156
8356,455668.0,442155.1331260341,13512.86687396589
5111,136392.0,143392.86731314496,-7000.867313144961
173,109539.0,260908.44914140884,-151369.44914140884
8818,309810.0,353653.343391778,-43843.343391778006
5951,409896.0,451093.13297474885,-41197.13297474885
5727,137033.0,179951.63067024187,-42918.630670241866
9156,280170.0,293914.73108431423,-13744.731084314233
43,125642.0,142365.6254158777,-16723.6254158777
2840,281341.0,328933.829574952,-47592.82957495202
1251,334282.0,355897.4491784507,-21615.449178450683
7725,520776.0,475340.2244534757,45435.775546524324
1759,540399.0,519352.2219049718,21046.77809502819
4380,362044.0,369168.5118764351,-7124.511876435077
2139,356983.0,271725.41650707205,85257.58349292795
3045,272327.0,303841.85281331476,-31514.852813314763
3752,286353.0,271814.77744291927,14538.222557080735
509,257328.0,309921.2366799231,-52593.23667992308
6419,299552.0,291094.1342614494,8457.865738550609
3368,325656.0,308772.23247596965,16883.76752403035
3763,484499.0,465278.9274939287,19220.0725060713
3090,307063.0,272262.0429874484,34800.957012551604
4087,906257.0,815771.1950406511,90485.80495934887
4418,120004.0,159970.57702483467,-39966.57702483467
4171,146342.0,165614.74869076378,-19272.74869076378
4949,518214.0,490800.61874352116,27413.38125647884
7306,428383.0,353424.76032090036,74958.23967909964
8117,141556.0,148894.02903625864,-7338.029036258638
4577,273700.0,262586.6724849429,11113.327515057113
5332,293109.0,420274.6872707671,-127165.68727076711
5669,294186.0,310528.109682679,-16342.109682679002
3110,186553.0,196310.55501348994,-9757.555013489939
2187,254790.0,196853.57182124772,57936.42817875228
8824,194388.0,183567.74155144795,10820.25844855205
4776,200547.0,223075.80327148014,-22528.803271480137
2417,203897.0,197803.26943512927,6093.730564870726
5990,107350.0,95104.72062671016,12245.279373289843
5244,284165.0,282797.0659856049,1367.9340143951122
4091,512769.0,526907.3667007138,-14138.366700713756
1340,240896.0,224837.2608270607,16058.739172939298
3972,254775.0,240143.5262684701,14631.473731529899
702,210846.0,219072.92821694692,-8226.928216946922
5671,105507.0,113223.9890437948,-7716.989043794805
1749,250775.0,222326.3692377398,28448.630762260203
3306,557007.0,539530.15081435,17476.849185650004
8193,272906.0,304404.9086235232,-31498.908623523195
2588,349732.0,395697.093046355,-45965.093046355
504,247267.0,265092.53178779135,-17825.531787791348
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456366,-11312.120845636586
4618,617226.0,538932.6421304186,78293.35786958144
4315,376095.0,422841.53555301664,-46746.53555301664
8666,233518.0,220129.0085844601,13388.991415539902
1488,305801.0,342200.06867268716,-36399.068672687165
4487,362366.0,325491.52465369407,36874.47534630593
6657,244226.0,263800.15653767897,-19574.156537678966
8465,273357.0,288221.9513089171,-14864.95130891708
218,403719.0,375662.7535247083,28056.24647529167
3223,159087.0,175876.03449806035,-16789.034498060355
6415,200265.0,242691.73853534233,-42426.73853534233
9157,143624.0,106280.48329325672,37343.51670674328
2339,381730.0,344126.4775152085,37603.52248479152
7654,371801.0,342708.46268957405,29092.53731042595
6505,232228.0,240653.23038435171,-8425.230384351715
1377,225007.0,243795.30949497162,-18788.309494971618
6734,256061.0,251325.1723624004,4735.8276375996065
780,118012.0,166836.00540637824,-48824.005406378245
4023,328830.0,345342.79716307716,-16512.797163077164
4353,556299.0,549474.1664532671,6824.833546732902
2976,284631.0,271985.8998171106,12645.100182889379
8712,389144.0,362557.4208486117,26586.579151388316
3995,190793.0,162449.34377919434,28343.656220805657
8928,346515.0,284981.06544245034,61533.934557549655
3546,558170.0,458444.1002775326,99725.89972246741
5444,396695.0,464140.3858346897,-67445.38583468972
1225,201608.0,243220.39145108403,-41612.391451084026
7106,534487.0,461246.5164935553,73240.48350644473
